feature,importance
DeviceType_fe1,0.09897139083622411
V66,0.09864847188730289
V24,0.09769827316394655
proc_id_30_0,0.09659422246961813
V218,0.09650249700974617
DeviceType,0.09636420100083753
V209,0.09617397113140155
id_38_fe1,0.09525441104203264
V47,0.09450819226731763
M7_fe2,0.09450622773561371
V52,0.09447204228660531
id_33_fe1,0.09262304280183434
M7_fe1,0.09252605191660263
V37,0.09204468243776384
V70,0.0905366677482175
group_1_n_16,0.09048234166448677
V231,0.09047893573914316
id_30_fe1,0.0897219243562414
V288,0.08921335869731342
V69,0.0889564447872414
V251,0.08784087102496149
V155,0.08769522695651773
P_emaildomain_1_fe1,0.08766532964980257
V23,0.08669827750899665
V26,0.08653356333134803
V137,0.08646125903374315
V263,0.08644227318873679
V208,0.0860535026129527
V179,0.08604254070812448
V207,0.08603102443152466
V256,0.08581260318791797
V222,0.08572761344794258
V34,0.08541913380580843
id_18_fe1,0.08530168637638137
V4,0.08462452601190786
V100,0.08459875957376932
V198,0.08454360436451239
V211,0.0842529006330108
id_18_fe2,0.08424412409479345
V268,0.08398467445083288
V262,0.08349711880685629
id_33_fe2,0.08128902338886854
id_16,0.08115937915099308
ProductCD_fe1,0.08103182900099652
id_17_fe1,0.08071349941587777
proc_id_30_0_fe1,0.08020904920901517
id_28_fe1,0.08010756959759653
V210,0.07913939445686523
V205,0.0788260107067067
V25,0.0779508862936564
V177,0.07676353236896769
V271,0.07661179720602075
V202,0.07603726357449325
V73,0.07597985713747789
V277,0.07576620161892408
V58,0.07551847163577799
id_15,0.07509427449051943
V135,0.0744164110499934
V165,0.07437077000342769
id_28,0.07354394876441772
V105,0.07311656145846836
V221,0.07284257036046354
V33,0.07277719078343026
V148,0.07234254961633632
V197,0.07148491234953672
V94,0.07115562137899925
V230,0.0711429694100708
V290,0.07090636802892283
ProductCD_fe2,0.0708913496133883
V170,0.07007706165333184
proc_id_30_1_fe2,0.06973348380472669
V223,0.06947617796163626
V319,0.06898883022882128
V51,0.06852213406252321
V301,0.06825078612986048
V219,0.06713529064610634
V248,0.06695822786306058
V217,0.06621409446458568
proc_id_30_1,0.06583667956824801
V158,0.06572276334663607
D7,0.06383672267438258
V224,0.06357737588294211
V49,0.06296276722153585
id_30_fe2,0.06261054441329829
V95,0.06232355535175435
V270,0.06171102170141686
addr2,0.06140062687322684
V171,0.060473982991413364
id_14_fe1,0.060143524684291697
id_15_fe1,0.06001021680287418
V168,0.05997786666431866
V79,0.05975137958433344
V153,0.0595765953899221
V234,0.059448533363424254
V152,0.05939517394210191
id_11,0.05910270230289019
V143,0.05849708709700478
V215,0.058171518295345885
id_17_fe2,0.05802686183985071
addr2_fe1,0.05787535160145092
V40,0.05754569218455407
V247,0.057463956514492626
V195,0.05730028019938761
id_28_fe2,0.056857739480809556
V16,0.0566053121809717
id_16_fe1,0.056445872579369984
V272,0.05621826921028463
V323,0.056150258826540345
V300,0.05604446452503836
V278,0.056023153585039585
V72,0.055857318481980875
V29,0.05579021751068591
V63,0.0554478480936558
V81,0.05488099161335039
id_15_fe2,0.054647241516982324
V125,0.05463377194753172
V228,0.054573402688751604
V216,0.05410529758242473
V3,0.053980015914887755
V225,0.05389909226914505
id_37_fe1,0.05383687995655419
id_16_fe2,0.05381902964961547
M1_fe2,0.053555144638830196
addr2_fe2,0.053393597957669355
V194,0.05227581924033507
V172,0.05196237381634247
V299,0.05181995909489935
V123,0.05167696356073419
V43,0.05128742878817366
V255,0.05106610368877257
id_35_fe1,0.05105180492151778
proc_id_30_1_fe1,0.050857813480074114
V64,0.05062688539909885
group_2_n_2,0.05057433486281935
V60,0.05045149389402699
V250,0.050300312827560346
V93,0.050141803003830726
V284,0.04971231299875607
V175,0.0494263181676274
M1_fe1,0.04916101313987283
id_29_fe1,0.048569278636484414
proc_id_30_0_fe2,0.04822645368431554
V166,0.047685176604148755
V7,0.04744842957853469
V332,0.047408591596266106
R_emaildomain_1_fe2,0.04720946808237297
V227,0.047142937485022754
V276,0.04711343484466668
V101,0.046919779898030235
V39,0.046865374043816646
R_emaildomain_1,0.04678719101463899
group_1_n_4,0.046408209629783204
M1,0.04635894641025525
V167,0.0462066433604901
V169,0.04604543476890785
V303,0.045604737319434686
V174,0.045209548601869404
V206,0.04500973408705285
V85,0.044667147003069264
V106,0.0444542918424658
V249,0.04432767482962533
R_emaildomain_1_fe1,0.04380018454257985
V253,0.04342273332505528
V115,0.04302753484848962
id_34,0.042806530048911835
V160,0.04248494050228902
V71,0.042095213647693565
V46,0.041959078802127944
id_14_fe2,0.0418188035440577
id_25,0.04070029411823276
V15,0.04067371548523706
V139,0.0404221460500315
id_04,0.04022211454129402
V286,0.03987358061847395
V92,0.03980229825626136
V150,0.03930678043420882
V80,0.03910807508019458
id_07,0.038838473279174716
V331,0.038041863008689406
V304,0.03792403216480393
V214,0.037912450532491856
V164,0.03759680343475988
V162,0.03757816033474536
V260,0.036967113074160604
V324,0.03683659089241582
V140,0.03635704933770487
V18,0.03626158157774475
V254,0.036074608157648964
V333,0.03598362297435033
V11,0.03546436175162103
V57,0.03531852297271891
id_29_fe2,0.03478844192158808
V180,0.03472144797326323
id_35_fe2,0.034100419421661456
V239,0.0338200805349179
V192,0.033800017784123865
group_3_n_64,0.033471674818754085
id_32,0.033469036069488936
id_21_fe1,0.03327579778413569
V176,0.032930262484014865
id_21,0.03271637405708791
V42,0.03258180920760015
V9,0.032112580832991185
V220,0.03208673065093017
V98,0.03196434216663278
id_36_fe2,0.03184334005291447
V32,0.031256331266543654
V59,0.031134521221726157
V21,0.031050076283624516
V31,0.031027189641473593
V6,0.03101243558717929
V145,0.030143239945209534
id_29,0.03001762797698597
V17,0.029419805246450277
V252,0.029059941866494143
V147,0.028980542859457198
id_08,0.028882365393612962
V22,0.028822473803848062
id_37_fe2,0.0287969197254766
V297,0.028578751708423236
id_32_fe1,0.028255546159141387
V193,0.02793971225069235
V2,0.027851436809117013
V163,0.027765723535287813
V157,0.027763230944787297
id_12,0.027665332810005813
V109,0.027569859303537066
id_10,0.027552083519211987
id_12_fe2,0.027494581929072524
V191,0.0271035631815686
V104,0.027011928281897916
id_32_fe2,0.02679892420452587
id_36,0.026137743603872263
V236,0.0260288530033337
V322,0.025083451916792173
id_12_fe1,0.025047317289458776
V112,0.024797227443970234
id_34_fe1,0.024387150122965034
V184,0.024325550639730943
V144,0.024244954143166637
V302,0.024140978943394942
id_34_fe2,0.02384100337102282
V8,0.023831882278107962
V84,0.02359208452726907
group_1_n_8,0.023580327892361818
V159,0.023519189733658623
V161,0.022981644613330576
V196,0.022633874002271296
id_35,0.022283148361924316
V182,0.02225800315721397
C3,0.022216168418370177
V108,0.02181049855028326
V173,0.02083127587184505
V116,0.0208166899573553
V237,0.020703415539362502
V151,0.020579873391864494
V326,0.020459686930845503
V185,0.02021284800039085
V336,0.02020704644534957
V335,0.020027663294703874
V110,0.019686923905680772
id_26,0.019510877223741323
V183,0.019419445129393233
V50,0.019232126313480438
V238,0.019184267021730796
id_24,0.018080985845525113
V142,0.01731251274194461
V114,0.01711837970410154
V235,0.01710496319588092
V111,0.016769735170947955
V338,0.016697327504316486
id_24_fe2,0.01644631126266212
id_36_fe1,0.01522099826107038
V146,0.014885084511279213
V181,0.014568669002267842
V113,0.013461968571842746
V226,0.013136476761064612
V329,0.01274652164455405
V339,0.012405861303665586
group_3_n_32,0.011445996056797851
id_26_fe1,0.011299426027907861
V141,0.01107613587759244
id_22,0.010885656812834876
id_24_fe1,0.010622729966755113
V337,0.009978375388410277
id_23,0.009970141961330923
id_27_fe2,0.009516073178239158
id_26_fe2,0.009405363695115316
V327,0.009019362840646649
V330,0.008778797870511864
id_23_fe2,0.0084178639997766
V121,0.008116447559594099
V138,0.007897171830336391
id_25_fe1,0.007767902965040519
id_21_fe2,0.007641351417509842
id_23_fe1,0.007282797444889127
V334,0.006947866426810293
id_25_fe2,0.006848102693301298
id_22_fe2,0.0068020933916864874
id_22_fe1,0.006699674189720986
V328,0.00608784129544287
group_3_n_8,0.0052770679161403536
V269,0.005158863119527958
group_3_n_16,0.004913594296016335
id_27_fe1,0.00453767981663147
V240,0.004410243338249652
id_27,0.004247416918570241
V122,0.003821860858575502
group_1_n_2,0.0034959696467710658
V118,0.0034539517023352627
V117,0.003329980595089053
V120,0.0030312666184970573
V119,0.002896253668017304
V325,0.0022947856160213435
group_3_n_4,0.0017054818568112968
V14,0.0016886563370765366
V88,0.0014272020319140465
group_3_n_2,0.0008645782593557379
V65,0.00031398862006526076
V41,0.0002665097263900701
V107,0.00025301189254151436
V241,0.00013037648342280545
V89,5.174515265832632e-05
V27,3.4964801036425124e-05
V28,3.12740914140645e-05
V68,2.1706966656898412e-05
V1,3.724265070737694e-06
V305,3.8681069026405963e-07
