feature,Importance
n_unique_TransactionAmt2_full,2557.1692090034485
id_19,2556.0209344625473
V242,2553.0732369422913
C9_group_3_2_full,2541.1255819797516
C11_group_2_full,2537.584989607334
dist1_nunique_full,2532.130380630493
C14_group_3_full,2528.6095292568207
D1_group_1_2_full,2519.929972410202
n_unique_TransactionAmt2_month,2517.7771245408803
C11_group_1_dayofweek,2514.958370447159
D15_group_2_dayofweek,2514.9138565063477
D15_group_2_2_full,2514.121955573559
C11_group_3_full,2508.091142177582
C9_group_1_2_dayofweek,2502.18364071846
C6_group_2_2_full,2498.798733472824
TransactionAmt_count2_full,2498.457043647766
V256,2479.4727687835693
V282,2475.5743441581726
C2_group_1_2_day,2465.739864230156
P_emaildomain_count_dayofweek,2459.5331745147705
C14_group_2_2_month,2427.5548894405365
D3_group_2_day,2426.4457354545593
C13_group_3_dayofweek,2421.4753386974335
C2_group_3_full,2420.987283408642
R_emaildomain_count2_dayofweek,2416.823173761368
C6_group_2_2_dayofweek,2412.712703227997
C5_group_3_2_full,2411.7261662483215
D10_group_1_2_month,2407.7829509973526
C10_group_3_month,2384.994184732437
D2_group_2_dayofweek,2371.950475692749
V244,2362.121394634247
V156,2352.2001953125
R_emaildomain_count_dayofweek,2350.6213648319244
C4_group_3_month,2336.494047999382
C11_group_3_2_month,2335.883738130331
V311,2332.4842529296875
C4_group_1_2_full,2326.6188435554504
C9_group_3_2_month,2326.3485147953033
C10_div_C14,2312.7190187573433
C8_group_1_2_full,2312.4478058815002
D15_group_1_day,2311.9800119400024
D2_group_1_2_day,2308.2413926124573
V245,2308.075975894928
P_emaildomain_count2_month,2298.831923723221
C13_group_2_day,2298.639526605606
C14_group_2_full,2287.953346014023
C11_group_2_2_full,2287.465808868408
D15_group_2_2_month,2279.843450307846
C11_group_2_2_month,2278.8819086551666
device_name_nunique2_full,2275.992342352867
C9_group_3_2_dayofweek,2267.3190970420837
D4_group_1_dayofweek,2265.242275238037
C10_div_C2,2264.0390038490295
n_unique_TransactionAmt2_day,2260.7051235437393
C12_group_1_month,2258.830737441778
V198,2257.8449687957764
C6_group_3_2_full,2242.2369940280914
C14,2240.6429104804993
C13_group_2_full,2240.1776247024536
C13_group_1_2_dayofweek,2237.856673717499
C2_group_2_dayofweek,2234.418575525284
C10_group_1_month,2230.4660997390747
C8_group_1_2_month,2224.8962427675724
C12_group_3_month,2213.828361272812
C1_div_C12,2212.8973484039307
C11_group_2_day,2209.5689965337515
C13_group_3_2_day,2207.160420656204
C6_group_2_2_month,2200.998729467392
C13_group_2_dayofweek,2200.4639563560486
D1_group_2_full,2200.1866130828857
P_emaildomain_count_month,2198.7432252168655
C5_group_3_month,2193.526191473007
V152,2189.948299596086
D8_group_1_2_full,2186.079787194729
PCA_19,2182.1112981438637
C2_group_2_2_day,2179.84152507782
C6_group_2_day,2178.4081943035126
C12_group_1_2_month,2176.535840511322
id_20_fe1,2174.6540462970734
C4_group_2_month,2161.9841322898865
D10_group_1_2_day,2156.647296309471
C5_group_1_2_full,2154.637869119644
D10_group_1_dayofweek,2147.3646478652954
C11_div_C8,2144.0717005729675
D2_group_3_full,2138.9968827962875
D11,2136.5972216129303
dist2_nunique2_dayofweek,2134.493532896042
D15_group_1_2_dayofweek,2132.1839504241943
C2_group_2_day,2129.9897973537445
D2_group_3_day,2118.735489845276
n_unique_TransactionAmt_dayofweek,2116.2587513923645
D10_group_2_full,2110.691798686981
dist1_nunique2_full,2104.6556408405304
D10_group_2_2_full,2103.067943096161
C9_group_3_day,2096.0096306800842
D15_group_1_2_day,2088.5832200050354
C12_group_1_dayofweek,2088.5037525892258
V323,2084.6272287368774
C6_group_3_day,2076.162915945053
D2_group_3_2_month,2071.537878036499
C10_div_C8,2066.117711544037
