feature,Importance
C8_group_3_month,1969.2824957562393
V86,1959.8324515223503
V261,1958.8761341497302
C5_group_1_2_full,1958.835825988774
C1_group_3_dayofweek,1951.8596046085404
D2_group_3_full,1951.6671464443207
C5,1947.2986941789568
P_emaildomain_count_day,1938.0447503020187
D4_group_1_dayofweek,1929.4318060278893
dist1_nunique_day,1926.3908007144928
C6_group_2_dayofweek,1926.2074003219604
dist2_nunique2_dayofweek,1917.673728558917
C14_group_3_dayofweek,1911.2126837296528
D3_group_1_2_full,1910.389857224649
D1_group_1_2_full,1909.1917426324217
C10_group_1_full,1900.2443848273267
D15_group_2_day,1899.241298817331
TransactionAmt_count2_day,1896.3002158756608
D2_group_3_month,1894.4354207515717
C9_group_2_dayofweek,1890.3374804258347
C2_group_3_day,1879.8978985911108
D13,1879.665123641491
C14_div_C5,1871.7802628231002
D3_group_1_full,1869.6289377212524
C8_group_3_2_month,1865.616274535656
C5_group_3_month,1862.428540945053
C10_group_3_2_month,1861.7252148567277
C4_group_1_dayofweek,1860.6222927570343
dist1_nunique2_day,1854.6318779606372
C11_group_2_dayofweek,1851.1204973459244
C14_group_2_day,1844.1621932378166
PCA_11,1822.9875354766846
V161,1820.8526370400796
V293,1819.1150706410408
D1_group_1_2_dayofweek,1809.7719400525093
D10_group_2_2_month,1807.5510732323062
C2_group_3_dayofweek,1803.533196747303
D1_group_2_2_month,1797.204413215423
C8,1794.6467521172017
D10_group_1_2_dayofweek,1794.2641425132751
C8_group_1_month,1790.8317955099046
id_17,1785.7879829283775
proc_id_30_0,1781.3768570423126
P_emaildomain_count2_dayofweek,1777.1118643283844
D15_group_3_day,1776.6764339208603
dist2_nunique2_day,1770.2031888961792
C6_group_3_day,1766.5454166269483
TransactionAmt_count2_dayofweek,1764.1955625154078
V90,1756.5906054973602
C6_group_3_2_dayofweek,1755.5897116381675
D8_group_1_full,1753.999160890036
R_emaildomain_count_day,1741.7593377828598
D1_group_3_dayofweek,1740.3653760179877
V78,1738.2495462461375
D2_group_2_2_full,1737.7132344543934
V164,1732.2898344374262
D1_group_3_full,1718.3906168868125
D4_group_2_2_full,1715.18753461726
D15_group_3_month,1714.993033528328
C2_group_3_2_full,1713.8270744681358
D5,1710.5928437709808
