feature,Importance
C14_div_C3,0.0
D15_group_6,0.0
D11_group_2,0.0
C13_div_C9,0.0
D11_group_3,0.0
D4_group_5,0.0
D5_group_4,0.0
D5_group_5,0.0
D6_group_4,0.0
D7_group_2,0.0
PCA_0,0.0
V77,0.0
V299,0.0
V28,0.0
V121,0.0
V122,0.0
V123,0.0
V277,0.0
V276,0.0
V124,0.0
V272,0.0
V271,0.0
V125,0.0
V127,0.0
V129,0.0
V27,0.0
V131,0.0
V135,0.0
V269,0.0
V136,0.0
V137,0.0
V138,0.0
V139,0.0
V14,0.0
V140,0.0
V141,0.0
V120,0.0
V281,0.0
V12,0.0
V111,0.0
V297,0.0
V106,0.0
V107,0.0
V2,0.0
V296,0.0
V292,0.0
V109,0.0
V290,0.0
V11,0.0
V110,0.0
V289,0.0
V119,0.0
V112,0.0
V288,0.0
V113,0.0
V114,0.0
V115,0.0
V286,0.0
V116,0.0
V284,0.0
V117,0.0
V118,0.0
V142,0.0
V144,0.0
V145,0.0
V211,0.0
V168,0.0
V169,0.0
V17,0.0
V170,0.0
V220,0.0
V22,0.0
V171,0.0
V173,0.0
V18,0.0
V180,0.0
V181,0.0
V227,0.0
V182,0.0
V183,0.0
V21,0.0
V184,0.0
V185,0.0
V19,0.0
V206,0.0
V205,0.0
V191,0.0
V193,0.0
V226,0.0
V228,0.0
V15,0.0
V239,0.0
V262,0.0
V260,0.0
V150,0.0
V250,0.0
V25,0.0
V151,0.0
V158,0.0
V241,0.0
V240,0.0
V24,0.0
V238,0.0
V23,0.0
V159,0.0
V160,0.0
V161,0.0
V162,0.0
V235,0.0
V163,0.0
V234,0.0
V164,0.0
V166,0.0
V230,0.0
V298,0.0
V108,0.0
V3,0.0
V39,0.0
V49,0.0
V48,0.0
V47,0.0
V46,0.0
V43,0.0
C5,0.0
V41,0.0
D10,0.0
V40,0.0
V4,0.0
V38,0.0
V333,0.0
D11,0.0
V37,0.0
V35,0.0
D12,0.0
V34,0.0
V30,0.0
V338,0.0
V337,0.0
V336,0.0
V335,0.0
V5,0.0
V50,0.0
C3,0.0
V52,0.0
PCA_7,0.0
PCA_8,0.0
V72,0.0
PCA_10,0.0
V70,0.0
V7,0.0
V68,0.0
V67,0.0
V66,0.0
V65,0.0
V64,0.0
V63,0.0
V62,0.0
V61,0.0
V60,0.0
V6,0.0
V59,0.0
PCA_28,0.0
V56,0.0
PCA_29,0.0
V55,0.0
V334,0.0
V339,0.0
V20,0.0
V320,0.0
M3,0.0
V321,0.0
M5,0.0
M6,0.0
V1,0.0
M7,0.0
M8,0.0
V314,0.0
M9,0.0
V319,0.0
V31,0.0
D5,0.0
V311,0.0
ProductCD,0.0
V325,0.0
M2,0.0
V326,0.0
V10,0.0
V300,0.0
V301,0.0
V105,0.0
D7,0.0
M1,0.0
V104,0.0
V329,0.0
V328,0.0
V101,0.0
V100,0.0
V302,0.0
V303,0.0
V305,0.0
V327,0.0
V315,0.0
C1,-2.238989767744393e-06
D2,-2.238989767766597e-06
C2_group_5,-2.238989767766597e-06
C6_group_4,-2.238989767766597e-06
V29,-2.2389897677888015e-06
C13_group_6,-2.2389897677888015e-06
P_emaildomain_1_fe1,-2.2389897677888015e-06
PCA_24,-2.2389897677888015e-06
C12_group_2,-2.2389897677888015e-06
C4_group_1,-2.2389897677888015e-06
D3_group_4,-2.2389897677888015e-06
dist1_nunique2,-2.2389897677888015e-06
V176,-2.238989767811006e-06
ProductCD_nunique,-2.238989767811006e-06
D6,-2.238989767811006e-06
P_emaildomain_count,-2.238989767811006e-06
D15,-2.238989767811006e-06
D8_group_5,-2.238989767811006e-06
V128,-2.238989767811006e-06
V103,-2.238989767811006e-06
TransactionAmt_decimal,-2.238989767811006e-06
PCA_12,-2.238989767811006e-06
C1_shift_1,-2.238989767811006e-06
C12,-2.238989767811006e-06
C12_group_3,-2.238989767811006e-06
D6_group_6,-2.238989767811006e-06
D2_group_2,-2.238989767811006e-06
D2_group_4,-2.238989767811006e-06
P_emaildomain_count2,-2.238989767811006e-06
V237,-2.238989767811006e-06
C10_div_C8,-2.238989767811006e-06
V216,-2.238989767811006e-06
V243,-2.238989767811006e-06
C1_div_C5,-2.238989767811006e-06
id_12,-2.238989767811006e-06
C10_div_C4,-2.238989767811006e-06
V324,-2.238989767811006e-06
id_31_fe1,-2.238989767811006e-06
V312,-2.238989767811006e-06
addr2,-2.238989767811006e-06
V75,-2.238989767811006e-06
V87,-2.238989767811006e-06
V309,-2.238989767811006e-06
D15_group_2,-4.477979535577603e-06
C1_group_4,-4.477979535599808e-06
C1_div_C12,-4.477979535599808e-06
C2_group_4,-4.477979535599808e-06
D3_group_1,-4.477979535599808e-06
V165,-4.477979535622012e-06
V313,-4.477979535622012e-06
C11_group_4,-4.477979535622012e-06
D8_group_4,-4.477979535622012e-06
id_29_fe1,-4.477979535622012e-06
C9_group_1,-4.477979535622012e-06
C4_div_C8,-4.477979535622012e-06
card5,-4.477979535622012e-06
id_17,-4.477979535622012e-06
C6_group_1,-4.477979535622012e-06
V287,-4.477979535622012e-06
C14_group_5,-4.477979535622012e-06
V282,-4.477979535622012e-06
C9,-4.477979535622012e-06
C14_group_1,-4.477979535622012e-06
hour,-4.477979535622012e-06
V279,-4.477979535622012e-06
shift_TransactionAmt,-4.477979535622012e-06
D8_group_2,-4.477979535622012e-06
V186,-4.477979535622012e-06
C11_div_C5,-4.477979535622012e-06
V215,-4.477979535622012e-06
V306,-6.716969303410814e-06
PCA_25,-6.716969303410814e-06
C1_group_2,-6.716969303433018e-06
D15_group_4,-6.716969303433018e-06
D1_shift_1,-6.716969303433018e-06
day_mode2,-6.716969303433018e-06
V212,-6.716969303433018e-06
C8_group_6,-6.716969303433018e-06
M4,-6.716969303433018e-06
C13_group_5,-6.716969303433018e-06
V219,-6.716969303433018e-06
D1_group_1,-6.716969303433018e-06
D1_group_3,-6.716969303433018e-06
C13,-6.716969303433018e-06
C11_group_6,-6.716969303433018e-06
PCA_19,-6.716969303433018e-06
id_37,-6.716969303433018e-06
V130,-6.716969303433018e-06
C14_group_3,-8.95595907122182e-06
C10_div_C6,-8.955959071244024e-06
V13,-8.955959071244024e-06
V36,-8.955959071244024e-06
id_05,-8.955959071244024e-06
C10_div_C12,-8.955959071244024e-06
C6_group_3,-8.955959071244024e-06
proc_id_30_1_fe1,-8.955959071244024e-06
proc_id_30_0_fe1,-8.955959071244024e-06
id_28_fe1,-8.955959071244024e-06
DeviceType,-8.955959071244024e-06
D1_group_5,-8.955959071244024e-06
V265,-8.955959071244024e-06
V174,-8.955959071244024e-06
V236,-8.955959071244024e-06
V233,-8.955959071244024e-06
V148,-8.955959071244024e-06
V224,-8.955959071244024e-06
C6_div_C8,-8.955959071244024e-06
D2_group_1,-8.955959071244024e-06
V16,-8.955959071244024e-06
diff_TransactionAmt,-1.119494883905503e-05
C7_group_3,-1.119494883905503e-05
V147,-1.119494883905503e-05
V42,-1.119494883905503e-05
V192,-1.119494883905503e-05
V175,-1.119494883905503e-05
C1_group_1,-1.119494883905503e-05
V157,-1.119494883905503e-05
C9_group_6,-1.119494883905503e-05
TransactionAmt,-1.119494883905503e-05
D14_group_6,-1.119494883905503e-05
D13,-1.119494883905503e-05
D15_group_5,-1.119494883905503e-05
D13_group_1,-1.119494883905503e-05
C10_group_4,-1.119494883905503e-05
C1_group_5,-1.119494883905503e-05
id_36,-1.119494883905503e-05
D13_group_5,-1.119494883905503e-05
R_emaildomain_1,-1.119494883905503e-05
V69,-1.119494883905503e-05
C11_div_C7,-1.119494883905503e-05
C12_div_C7,-1.119494883905503e-05
C10_shift_1,-1.119494883905503e-05
C12_div_C4,-1.119494883905503e-05
